id,created_at,text
1121418448280727553,2019-04-25 14:19:27,"'There,' for me, as a kid, was simply away from here.
—Charles Hunt
#TogetherTheVoice"
1121053343068098561,2019-04-24 14:08:39,"We call our young people ""at risk.""
Let's call them ""at promise.""
—Jaiya John"
1121051373758504960,2019-04-24 14:00:50,"This man, Dr. Jaiya John, is a hero. #TogetherTheVoice"
1120878401190080512,2019-04-24 02:33:30,A lovely collection with a great focus on the global imoact of Louisiana artists! — at New Orleans Museum of Art https://t.co/mbVzFX7FgY
1120867371412000770,2019-04-24 01:49:40,Food this good should be a crime. Oh. My. God. — at Heard Dat Kitchen https://t.co/9AdW8i56Ju
1120866730350452736,2019-04-24 01:47:07,Food this good should be a crime. Oh. My. God. — at Heard Dat Kitchen https://t.co/Y4UJuAu3r5
1120806117720895488,2019-04-23 21:46:16,"Prayers for this brave sister in Christ, for wisdom for those caring for her, and continuing thankfulness for her l… https://t.co/6McYahBzvh"
1120758137944932352,2019-04-23 18:35:37,Thankful for the Herculean work of Amy at Mia Bella for upgrading my toes from deplorable to adorable! — at Mia Bel… https://t.co/A81lpD4llg
1120695334764675080,2019-04-23 14:26:03,"I missed coverage of this story in the first round (I believe WaPo, which I usually avoid, ran stories some time ag… https://t.co/KAVLNrNoP3"
1120070432479154178,2019-04-21 21:02:55,Wise words 17 years ago; wise words today. — at The Art Institute of Chicago https://t.co/VbOXIDZiAo
1119944284671594501,2019-04-21 12:41:39,The Children playfully (and artfully) runs over Earth Day and Mother's Day. It's simple and human and profound and… https://t.co/GKrQpn6Rz0
1119942108129837056,2019-04-21 12:33:00,The violence in Sri Lanka is heartbreaking. No one should be afraid to practice their religion or celebrate their h… https://t.co/oU3Ejw85H4
1119705422439636992,2019-04-20 20:52:30,Kent County keeps recycling despite turbulence https://t.co/V3j2hy3IUp
1119311903581528064,2019-04-19 18:48:48,https://t.co/xs5KgNittt
1119190589306744834,2019-04-19 10:46:44,I'm for any opportunity to do good. Let's get this done. #Tobacco21 https://t.co/x3dR2iiKdk
1118916943841583104,2019-04-18 16:39:22,Microsoft Garage Mouse without Borders is kind of amazing. #WellKeptSecret
1118916344009953280,2019-04-18 16:36:59,Microsoft Garage Mouse without Borders is amazing!
1118641746030862337,2019-04-17 22:25:50,The Complexity of Autism Spectrum Disorders | BRAINS https://t.co/wbHc9IgPJB
1118212183953952768,2019-04-16 17:58:54,Normally I stand on the shoulders of giants but this time their shoulders are in the upper row. 😁
1118207385745731589,2019-04-16 17:39:50,Great things that go together.
1117829353646243840,2019-04-15 16:37:40,I am a FREAK for Stephen Dubner. And occasionally at other times. — at The Economic Club of Grand Rapids https://t.co/FFZTzQGtJ1
1117424055852982272,2019-04-14 13:47:10,Maybe universal disclosure is the way to go again. TBH I experimented with voluntarily disclosing my own giving on… https://t.co/NV5lruIib1
