id,created_at,text
1180156598272057344,2019-10-04 16:23:53,@I_am_Atmosphere Don't wear your NAME tag!!! 😂🤣😂
1180155306267090944,2019-10-04 16:18:45,https://t.co/j5L8Mx4MRz
1180144580244705281,2019-10-04 15:36:08,"@dupsla @US_FDA Wait 'till they go all out with new cigarettes.

https://t.co/6efyjhyoKD https://t.co/gAABTsZeWG"
1180143571468525568,2019-10-04 15:32:08,"Just count backwards from 99, Nach. https://t.co/OmPzX9v3VF https://t.co/01sSSedTJI"
1180140737763168257,2019-10-04 15:20:52,"@MorphRv @anImaginaryEcho @LunarRoverUSA YES, yes we will, and THEN we'll drink TEA no matter the cost!

Because I love and adore you."
1180139609566658563,2019-10-04 15:16:23,@GovMurphy What are you implementing or changing for the Synar Amendment? https://t.co/LPkIBOHoNj
1180137800458493952,2019-10-04 15:09:12,"@EdwardHubert4 @whycherrywhy I didn't, THANKS, JIM!!!"
1180137701984673792,2019-10-04 15:08:48,@anImaginaryEcho @MorphRv @LunarRoverUSA But PAUL!!! We've sat side-by-side on #NaughtySteps!!!! 🤣😂🤣
1180137413018079235,2019-10-04 15:07:39,"#WhatAreTheImplications

👉of lying to the public

👉non-tobacco being defined as tobacco

👉of ignoring the truth of… https://t.co/uShQNXZ8D0"
1180135098395627521,2019-10-04 14:58:27,"I can't wait to see a breakdown of *harmful*, when can I expect that for vaping products? https://t.co/3b6zZ8Lqha"
1180123137171742720,2019-10-04 14:10:56,Cigarettes are safe in taxachusetts👇. https://t.co/JxYPZ9nFwJ
1180122353726042112,2019-10-04 14:07:49,@anImaginaryEcho I bet he can't spell it OR count back from 99!!!!!!
1180121105832517633,2019-10-04 14:02:51,I do crack me up... https://t.co/YAwz3TbPgD
1180113066568159232,2019-10-04 13:30:55,@cjvapors @JeromeAdamsMD @nachtnoir He's an anesthesiologist. He just gasses 'em into submission.
1180085357590831105,2019-10-04 11:40:48,"@salforcongress @figramsey @nachtnoir I'll have @nachtnoir do so A.S.A.P. 

And thank you!"
1180084984503308290,2019-10-04 11:39:19,"Why is it not being done on properly on MY #PUBLIC GOVERNMENT @Surgeon_General account?

https://t.co/pG6cED2tTU"
1180084632580247552,2019-10-04 11:37:55,"#LOUDER.

And follow Chris!!! https://t.co/pG6cED2tTU"
1180084424886673408,2019-10-04 11:37:06,@JeromeAdamsMD #MedTwitter: https://t.co/izU3GcRLZO
1180082875498139648,2019-10-04 11:30:57,"I'm NOT shuttin' up.

#LOUDER.

#WeThePeople

#RowdyRevolution https://t.co/Hck3PHM8aU"
1180082141746651136,2019-10-04 11:28:02,"#PHINO?

👇 https://t.co/1xIFh1joy3 https://t.co/xogKaA2MSY"
1180081591877541889,2019-10-04 11:25:51,"I have an idea.

Do your JOB. https://t.co/8zmN0ooQMA"
1180081067237265409,2019-10-04 11:23:45,"🦗🦗🦗🦗🦗

⏳⏳⏳⌛️⌛️ https://t.co/Js5vVD7zPh"
1180080371637116936,2019-10-04 11:21:00,"There's my girl again!

🇺🇸#WeThePeople https://t.co/d7CKWlbMZ8"
1180080003834236929,2019-10-04 11:19:32,#LOUDER. https://t.co/UNj6cesorm
1180079056404074497,2019-10-04 11:15:46,"@CaeruleanSea Absolutely broke my - and all our hearts, Lorien.

That was a tough blog to do."
1180077484240494598,2019-10-04 11:09:31,"#Medical = #Science for you #PublicHealth ""experts"".

“From a medical point of view, individuals who switched from… https://t.co/pc6gR5UI8C"
1180077068182282240,2019-10-04 11:07:52,"They want less harm, or they don’t. They want less smoking, or they don’t. 

https://t.co/MOyWk4clat"
1180074943586942976,2019-10-04 10:59:25,"@SenBlumenthal #NotONE.

#StopLYING.

🇺🇸 #WeThePeople 

https://t.co/yLDJe5ZjaF"
1180074622722756609,2019-10-04 10:58:09,"-0-.

Wow, Dick. You must be proud. https://t.co/8KZAZEiAM8 https://t.co/on9iPDlDo1"
1180071953257963520,2019-10-04 10:47:32,"#NotONE.

#StopLYING.

#RoudyRevolution

🇺🇸  #WeThePeople

https://t.co/k6sk2idkNl https://t.co/wgHxQnBEac"
1180070579388506113,2019-10-04 10:42:05,"#NotONE.

#StopLYING.

🇺🇸 #WeThePeople https://t.co/GyoSogByPF"
1180069381994422273,2019-10-04 10:37:19,"#NotONE.

#StopLYING.

🇺🇸#WeThePeople https://t.co/XgukEoXD81"
